index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,14640,2460,6322,3967,0,0,0,0,0
3,21853,2912,7394,3928,0,0,0,0,0
4,0,2840,8323,4627,0,0,0,0,0
