index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,5703,2217,5891,3496,0,0,0,0,0
15,6149,2233,6840,3785,0,0,0,0,0
16,8208,2334,6940,4045,0,0,0,0,0
17,5756,3304,7165,3839,0,0,0,0,0
18,14649,2886,7589,4481,0,0,0,0,0
19,0,3289,8816,5376,0,0,0,0,0
