index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,21906,2389,6425,3948,0,0,0,0,0
3,16436,2782,7435,3826,0,0,0,0,0
4,0,3138,8400,4878,0,0,0,0,0
