index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,7815,2423,6249,3462,0.0,0.0,0.0,0.0,0.0
6,14814,2846,7377,4007,0.0,0.0,0.0,0.0,0.0
7,14019,3479,7904,4047,0.0,0.0,0.0,0.0,0.0
8,0,3362,8334,4901,0.0,0.0,0.0,0.0,0.0
