thickn,rho,vp,vs,dip,strike,plunge,trend,ani
10294.130541924618,2420.1202778405136,6013.949761824222,3456.0678252267076,0.0,0.0,0.0,0.0,0.0
10718.013801869263,2846.3520091566133,7090.728542199964,3441.5317975941775,0.0,0.0,0.0,0.0,0.0
13630.353599546785,3243.4970310793483,6000.914329138299,3630.9201046917483,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
