thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
40703,2484,7255,3681,0.0,0.0,0.0,0.0,0.0,40703
0,2319,8257,4578,0.0,0.0,0.0,0.0,0.0,40703
