thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
30539,2498,6229,3398,0.0,0.0,0.0,0.0,0.0,30539
0,2245,8361,4547,0.0,0.0,0.0,0.0,0.0,30539
