index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,9881,2567,6032,3431,0.0,0.0,0.0,0.0,0.0
10,12505,2676,6193,3527,0.0,0.0,0.0,0.0,0.0
11,12683,2488,7266,3532,0.0,0.0,0.0,0.0,0.0
12,9871,2761,7153,4492,0.0,0.0,0.0,0.0,0.0
13,0,2855,7987,4399,0.0,0.0,0.0,0.0,0.0
