thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20121.827715191102,2491.741672294798,6378.101061450153,3850.03408168966,0.0,0.0,0.0,0.0,0.0
18014.798738351863,2932.8995136970784,6024.706127461566,3707.5287936163236,7.121304767140861,221.23617680597846,32.77906626208042,217.98555610509197,0.2827148543510858
0.0,3500.0,8100.0,4500.0,5.575008183638875,153.00512007666663,0.0,0.0,0.0
