thickn,rho,vp,vs,dip,strike,plunge,trend,ani
41120.53287991561,2844.73585729993,6274.089540339841,3354.493558046154,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
