index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20,5852,2471,6028,3132,0,0,0,0,0
21,8947,2251,5990,3499,0,0,0,0,0
22,5368,2568,6819,3618,0,0,0,0,0
23,6688,2944,6579,3580,0,0,0,0,0
24,6499,2949,7499,3696,0,0,0,0,0
25,5702,3126,7771,4910,0,0,0,0,0
26,0,3481,8015,4881,0,0,0,0,0
