thickn,rho,vp,vs,dip,strike,plunge,trend,ani
42935.14747185542,2687.513874995912,6879.914492853185,3979.6313849952885,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
