index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,17456,2332,6068,3935,0,0,0,0,0
3,24226,2427,7248,3835,0,0,0,0,0
4,0,2913,8548,4627,0,0,0,0,0
