index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,14624,2336,6331,3501,0,0,0,0,0
6,14434,2751,7353,3850,0,0,0,0,0
7,12073,3093,7520,4143,0,0,0,0,0
8,0,3044,8249,4952,0,0,0,0,0
