index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,14748,2448,6077,3970,0,0,0,0,0
3,19950,2487,7371,4671,0,0,0,0,0
4,0,2810,8587,4702,0,0,0,0,0
