index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,13269,2489,6159,3573,0.0,0.0,0.0,0.0,0.0
6,14125,2681,6570,3552,2.4214219243815975,177.84635824791553,0.0,0.0,0.0
7,11921,2852,7415,4118,5.9237575515997145,239.90260626933323,0.0,0.0,0.0
8,0,3211,7813,5243,5.228904105112663,30.343917337352817,0.0,0.0,0.0
