index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20,7422,2343,5614,3531,0,0,0,0,0
21,7584,2854,6283,3602,0,0,0,0,0
22,8852,2654,6699,3827,0,0,0,0,0
23,6283,2995,6897,3790,0,0,0,0,0
24,6103,3439,7673,3789,0,0,0,0,0
25,5515,3574,7749,4996,0,0,0,0,0
26,0,3514,8428,5138,0,0,0,0,0
