index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,12345,2201,6330,3575,0.0,0.0,57.17320257783314,123.74835216990397,4.595464196253192
6,12592,2578,6734,3879,3.623836281203825,84.24474986653007,22.663791844574654,351.89192663771234,4.734791213838522
7,9392,2933,7906,4006,6.213291049819423,63.59008461367361,14.511760386787381,292.3982474326179,4.727293421550761
8,0,3006,8236,4918,5.346810898743614,263.66433371185377,52.25810207921673,54.076985905475105,4.2854434065079134
