index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,7196,2675,5647,3554,0,0,0,0,0
15,10476,2522,6351,3873,0,0,0,0,0
16,5305,2596,6325,3736,0,0,0,0,0
17,6611,2812,6452,3872,0,0,0,0,0
18,7133,3467,7706,3686,0,0,0,0,0
19,0,3069,8275,5143,0,0,0,0,0
