thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9913.001257464624,2061.3734610799443,5997.532364446744,3447.0366083397175,0.0,0.0,0.0,0.0,0.0
14263.091691837339,2593.816531354153,7423.803340679655,3419.7751563826864,0.0,0.0,0.0,0.0,0.0
9211.111779562169,2866.2234701705725,7486.870852621945,3764.1372611814054,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
