index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,5667,2276,6443,3093,0,0,0,0,0
15,9071,2495,6521,3885,0,0,0,0,0
16,5586,3060,7234,3978,0,0,0,0,0
17,8900,3558,6319,3890,0,0,0,0,0
18,13477,2891,7833,4541,0,0,0,0,0
19,0,3104,8517,5000,0,0,0,0,0
