sta,lat,lon,depth,vp,vs,rho,ani,model_layers,dip,strike,plunge,trend
MANN,62.29,-79.59,43638.0,7782.0,4523.0,2049.0,0.0,2,0.0,0.0,0.0,0.0
MANN,62.29,-79.59,44000.0,8643.0,5915.0,2421.0,0.0,2,0.0,0.0,0.0,0.0
MANN,62.29,-79.59,46000.0,8643.0,5915.0,2421.0,0.0,2,0.0,0.0,0.0,0.0
MANN,62.29,-79.59,48000.0,8643.0,5915.0,2421.0,0.0,2,0.0,0.0,0.0,0.0
MANN,62.29,-79.59,50000.0,8643.0,5915.0,2421.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,0.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,2000.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,4000.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,6000.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,8000.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
SAKN,56.54,-79.23,10000.0,7665.0,4979.0,2118.0,0.0,2,0.0,0.0,0.0,0.0
