index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,5530,2628,5821,3107,0,0,0,0,0
15,12910,2610,6184,3798,0,0,0,0,0
16,11786,2959,7219,3528,0,0,0,0,0
17,5251,2950,7167,4027,0,0,0,0,0
18,8162,3231,7727,4622,0,0,0,0,0
19,0,3151,8636,4522,0,0,0,0,0
