index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,7639,2348,5935,3429,0,0,0,0,0
10,11714,2409,6918,3732,0,0,0,0,0
11,7440,2717,6956,3985,0,0,0,0,0
12,10730,2906,7474,4182,0,0,0,0,0
13,0,3301,8789,5109,0,0,0,0,0
