index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,8861,2462,5801,3345,0,0,0,0,0
10,12866,2271,6889,3583,0,0,0,0,0
11,8037,2728,6990,3612,0,0,0,0,0
12,11511,2929,6961,4305,0,0,0,0,0
13,0,3231,8322,4476,0,0,0,0,0
