thickn,rho,vp,vs,dip,strike,plunge,trend,ani
22257.677106126797,2998.8564674833797,5944.884993162289,3561.266639071591,0.0,0.0,0.0,0.0,0.0
13617.590713046333,2967.886912451755,6846.519274387515,3683.4604781700473,7.99038039275322,82.00171345572187,3.4455612053838323,294.4791430258304,1.2349835643017242
0.0,3500.0,8100.0,4500.0,0.16161847859595846,79.87402897396746,0.0,0.0,0.0
