index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,12227,2422,6248,3028,0.0,0.0,0.0,0.0,0.0
10,5114,2529,6989,3777,2.126661300006775,236.78545482724286,0.0,0.0,0.0
11,9791,2645,7144,3651,1.6965407717120284,222.90338151379268,0.0,0.0,0.0
12,10178,2898,7481,4057,5.920359750352382,273.48705200901486,0.0,0.0,0.0
13,0,2915,8353,4416,3.7817685672840233,59.67893040491275,0.0,0.0,0.0
