thickn,rho,vp,vs,dip,strike,plunge,trend,ani
8438.149085832696,2734.2847213339605,7082.891825620083,3334.7943217297848,0.0,0.0,26.232137785413748,76.75192451663082,1.936296397484166
5869.776301325837,2786.3035477150106,7315.259278891802,3580.482027285634,0.1418013391560029,152.616643403222,37.51519194991649,240.72268247726987,7.309562200004831
0.0,3500.0,8100.0,4500.0,4.374518034794663,312.4364693627824,7.6383372354545305,27.762795123008488,4.3227918922516135
