index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,6876,1926,5985,3547,0,0,0,0,0
15,10499,2322,5945,3696,0,0,0,0,0
16,6813,2644,6664,3919,0,0,0,0,0
17,6974,3201,7825,3509,0,0,0,0,0
18,5594,3008,7917,4441,0,0,0,0,0
19,0,3125,8315,4873,0,0,0,0,0
