index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,19167,2193,6310,3983,0,0,0,0,0
3,21554,2894,7554,3815,0,0,0,0,0
4,0,2952,8620,5333,0,0,0,0,0
