thickn,rho,vp,vs,dip,strike,plunge,trend,ani
33437.13296859115,2994.4014710621855,6364.3909129448375,4094.5882984230907,0.0,0.0,44.28684477957701,335.0784040803484,7.985554960455731
0.0,3500.0,8100.0,4500.0,7.983551230804501,87.5555907911724,0.0,0.0,0.0
