index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
0,36900,2460,6386,3686,0.0,0.0,0.0,0.0,0.0
1,0,2752,8803,4586,4.332023416536075,67.92497517650858,0.0,0.0,0.0
