thickn,rho,vp,vs,dip,strike,plunge,trend,ani
41638.39720772739,2986.0497536132402,7199.2201696577995,3926.3004364456506,0.0,0.0,40.88306028444141,139.4086749842191,7.300979079184064
0.0,3500.0,8100.0,4500.0,2.584098978505681,338.32922676329895,0.0,0.0,0.0
