thickn,rho,vp,vs,dip,strike,plunge,trend,ani
10142.701768837336,2401.2362335284906,6103.109180087066,3542.518300114781,0.0,0.0,0.0,0.0,0.0
14818.03451496616,2976.2563956393983,7108.066200240057,3451.494348161972,0.0,0.0,0.0,0.0,0.0
12753.893697765918,3236.0215123487415,7123.382657589923,3730.0496307886424,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
