thickn,rho,vp,vs,dip,strike,plunge,trend,ani
39227.75547040349,2750.726098857436,6430.264799892613,3998.0534853192835,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
