index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
0,36259,2300,6925,3899,0.0,0.0,0.0,0.0,0.0
1,0,2255,8692,5177,2.9827676620283525,345.82939436711104,0.0,0.0,0.0
