thickn,rho,vp,vs,dip,strike,plunge,trend,ani
44788.085099045486,2896.1101364277333,7089.271421378711,3784.520967627926,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
