thickn,rho,vp,vs,dip,strike,plunge,trend,ani
26665.29806534076,2326.4999030209083,6183.254237335758,3843.8480316567634,0.0,0.0,0.0,0.0,0.0
5522.979679136977,2826.6999060017974,5887.493969016331,3948.8789785781364,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
