thickn,rho,vp,vs,dip,strike,plunge,trend,ani
8674.575837370396,2115.644647091178,5944.534275631131,3417.31785759475,0.0,0.0,0.0,0.0,0.0
12004.65058485075,2782.8756586451264,6447.721116285831,3956.958134850403,5.626900632218659,64.48263663449909,2.970958659308703,214.29009098229412,7.031957603240433
14535.01873608484,3434.069047910047,6631.560943481719,3282.768105663941,3.054828754081197,129.93988025747302,30.045165992784995,325.7398802744873,2.4445825488634134
0.0,3500.0,8100.0,4500.0,0.6389313316975573,337.01883908891955,0.0,0.0,0.0
