index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,12647,2425,6242,3551,0,0,0,0,0
6,12993,2774,7454,3629,0,0,0,0,0
7,10182,3068,7354,4203,0,0,0,0,0
8,0,3017,8058,5223,0,0,0,0,0
