index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,10146,2004,6110,3536,0,0,0,0,0
15,9372,2685,6179,3656,0,0,0,0,0
16,9600,2643,6766,3690,0,0,0,0,0
17,8146,2850,7186,3924,0,0,0,0,0
18,7004,3609,7822,3812,0,0,0,0,0
19,0,3406,8359,4639,0,0,0,0,0
