index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,5246,2495,5718,3315,0,0,0,0,0
15,6497,2586,6179,3756,0,0,0,0,0
16,7447,2925,6782,3900,0,0,0,0,0
17,8383,3325,7150,3664,0,0,0,0,0
18,9964,3341,7883,4454,0,0,0,0,0
19,0,3650,8362,4955,0,0,0,0,0
