index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,22029,2445,5891,3930,0,0,0,0,0
3,18568,2807,7557,3840,0,0,0,0,0
4,0,2800,8256,4772,0,0,0,0,0
