index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20,7012,2513,6135,3371,0,0,0,0,0
21,9492,2166,6164,3639,0,0,0,0,0
22,5466,2886,6732,3518,0,0,0,0,0
23,7226,2848,6200,3989,0,0,0,0,0
24,5587,2820,7802,4246,0,0,0,0,0
25,5889,3139,7995,4135,0,0,0,0,0
26,0,3427,8338,5063,0,0,0,0,0
