index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,12567,2050,5892,3692,0,0,0,0,0
3,24777,2797,7792,4442,0,0,0,0,0
4,0,2965,8210,5255,0,0,0,0,0
