index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,12515,2469,6297,3477,0,0,0,0,0
6,10290,2631,7347,3544,0,0,0,0,0
7,9344,3027,7421,4047,0,0,0,0,0
8,0,3426,8222,4866,0,0,0,0,0
