index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
20,6034,2699,5671,3368,0,0,0,0,0
21,7025,2173,5905,3796,0,0,0,0,0
22,5037,2700,6872,3586,0,0,0,0,0
23,8498,3178,6399,3711,0,0,0,0,0
24,8051,3329,7962,3890,0,0,0,0,0
25,7220,3444,7751,4517,0,0,0,0,0
26,0,3478,8268,5166,0,0,0,0,0
