index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,8999,2485,6076,3261,0,0,0,0,0
10,13096,2538,6426,3687,0,0,0,0,0
11,6605,2742,6812,3732,0,0,0,0,0
12,9914,2922,7909,4131,0,0,0,0,0
13,0,3137,8657,5091,0,0,0,0,0
