index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,13208,2308,5896,3815,0.0,0.0,59.30577414401769,96.33740937898776,5.043647512304119
3,24732,2579,7260,4209,4.426044797798658,100.86613406718524,52.24757929919262,57.84145621028026,7.1338321693129405
4,0,3038,8282,5422,3.0511677875354963,166.5830587743073,51.38691288821801,280.24530948385495,7.137119305566125
