index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,12261,2400,6065,3880,0.0,0.0,81.26666859849416,291.48238128244026,4.8752577943451465
3,24909,2841,7424,4067,5.278717698813763,317.44403040186313,0.7314169045295411,161.76650035142163,8.274618015111338
4,0,3044,8698,4726,3.723506557155725,353.9889538050827,47.84065748220381,232.12299121824043,4.042119035375181
