index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,14083,2408,6125,3582,0,0,0,0,0
6,14864,2645,6592,3660,0,0,0,0,0
7,7414,2802,7259,4035,0,0,0,0,0
8,0,3116,7831,4932,0,0,0,0,0
