index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
9,5780,2136,5878,3497,0.0,0.0,0.0,0.0,0.0
10,10597,2568,6241,3796,0.0,0.0,0.0,0.0,0.0
11,10004,2855,6970,3960,0.0,0.0,0.0,0.0,0.0
12,13037,3267,6291,4068,0.0,0.0,0.0,0.0,0.0
13,0,3127,8185,5059,0.0,0.0,0.0,0.0,0.0
