thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
19960,2491,6398,3840,0.0,0.0,0.0,0.0,0.0,19960
20064,2557,6952,3900,0.0,0.0,0.0,0.0,0.0,40024
0,2872,8311,4746,0.0,0.0,0.0,0.0,0.0,40024
