thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
23121,2233,6285,3415,0.0,0.0,0.0,0.0,0.0,23121
12322,2929,6405,3915,0.0,0.0,0.0,0.0,0.0,35443
0,3147,8806,4785,0.0,0.0,0.0,0.0,0.0,35443
