thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
19633,2480,6318,3939,0.0,0.0,0.0,0.0,0.0,19633
19984,2901,7262,3962,0.0,0.0,0.0,0.0,0.0,39617
0,2934,8549,4890,0.0,0.0,0.0,0.0,0.0,39617
