thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
41765,2445,7096,4115,0.0,0.0,0.0,0.0,0.0,41765
0,2361,8559,5191,0.0,0.0,0.0,0.0,0.0,41765
