index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
5,6622,2411,5910,3456,0,0,0,0,0
6,9009,2531,7160,4092,0,0,0,0,0
7,14604,2956,7455,4762,0,0,0,0,0
8,0,3023,8351,4962,0,0,0,0,0
