thickn,rho,vp,vs,dip,strike,plunge,trend,ani,depth
11874,2434,5940,3664,0,0,0,0,0,11874
24902,2839,6925,4142,0,0,0,0,0,36776
0,2841,8442,4555,0,0,0,0,0,36776
