thickn,rho,vp,vs,dip,strike,plunge,trend,ani
44445.39747611765,2641.2110308746082,6784.610923972584,3778.1535894318386,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
