thickn,rho,vp,vs,dip,strike,plunge,trend,ani
8694.361479508403,1897.7335679356934,6163.79168115562,3467.85420563911,0.0,0.0,0.0,0.0,0.0
14466.96818960145,2985.4155840728836,7380.490208504263,3777.0288845120276,0.0,0.0,0.0,0.0,0.0
13384.827073580202,3416.492663902575,6037.044103162837,3514.945474890654,0.0,0.0,0.0,0.0,0.0
0.0,3500.0,8100.0,4500.0,0.0,0.0,0.0,0.0,0.0
