index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
2,17887,1918,6073,3938,0.0,0.0,0.0,0.0,0.0
3,15162,2699,7027,3989,0.0,0.0,0.0,0.0,0.0
4,0,2857,8469,4650,0.0,0.0,0.0,0.0,0.0
