thickn,rho,vp,vs,dip,strike,plunge,trend,ani
10479.969804394557,1814.4597020188392,5979.9590271480565,3246.9181791130377,0.0,0.0,40.529742176172874,164.28849254588002,9.481278313273027
6309.65952979975,2332.1707182240943,6755.688470284913,3788.418480738139,2.0745995577178813,339.09483966933595,34.154736254738125,274.7462332368664,4.1156258520259605
5673.87450078344,2883.396491100366,7550.1827657025515,4048.2515003097037,6.649327052365416,347.4367183265621,20.386931636167883,313.5462534974117,2.6003108204003276
0.0,3500.0,8100.0,4500.0,5.68598705201691,60.11869614338781,32.136805290676726,135.24452705512246,8.937140386659571
