index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
14,8414,2551,6093,3469,0.0,0.0,0.0,0.0,0.0
15,7959,2826,5883,3620,5.053341976825677,305.29631104853615,0.0,0.0,0.0
16,13619,2686,6113,3749,4.4976330621560425,137.86625047918304,0.0,0.0,0.0
17,6478,2483,7425,3887,3.003714050918324,193.1165160812934,0.0,0.0,0.0
18,9117,3086,7950,4405,4.3770880060003785,228.72754719004135,0.0,0.0,0.0
19,0,3371,8637,4638,4.789377984957295,148.95693723591427,0.0,0.0,0.0
