index,thickn,rho,vp,vs,dip,strike,plunge,trend,ani
0,44844,2325,7128,4198,0.0,0.0,0.0,0.0,0.0
1,0,2350,8179,5579,3.7137860634159723,251.73701142363126,0.0,0.0,0.0
